2018-02-08T20:10:17.324Z	2	986	[766,3,598,276,124,333,389,14,18,251,406,492,526,164,735,13,284,720,256,108,591,514,877,605,916,361,558,880,883]
2018-02-08T20:01:20.136Z	1	996	[4,1008,135,1028,1398,566,533,389,77,1392,90,2266,414,333,1171,1560,37,948,1908,1378,1321,1029,401,771,2063,973,2168,217,2799,365,651,236,1102,2837,1360,282,2571,1696,148,1849,2071,1052,2548,1730,1456]
2018-02-08T20:03:23.611Z	1	562	[0,25,135,12,18,1028,48,2762,2397,2728,952,154,1978,122,1435,1209,815,450,636,2343,766,627,758,2043,1829,1166,1806,1265,1960,457,1766,802,2937,29,2085,2859,696,2109,1538,2052,770,2995,1433,394,667,2511,1234]
2018-02-08T19:35:11.208Z	0	268	[2252,2266,1286,509,377,1683,335,1246,1273,467,1168,329,428,2656,306,2845,1107,1767,1048,812,2842,736,994,92,1755,2294,2875,1372,2938,287,966,830,2468,1222,425,354,352,2939,2356,1892,2655,1934,2796,2806,1731,2814,981,1843,452,656]
2018-02-08T20:12:48.084Z	0	876	[14,1832,132,2851,1351,526,2209,2523,581,1017,39,2560,2944,2411,1993,1342,141,2004,419,1765,2845,351,542,2447,2116,2078,900,2790,291,2931,1340,1962,2592,1401,2258,1937,80,1549,304,2582,380,1930,434,2129,1370,2645,1706,1931,2106]
2018-02-08T19:37:06.254Z	1	673	[0,4,25,12,2975,324,389,445,832,251,1004,1908,2087,931,2083,601,384,1612,379,2086,276,321,420,2245,1220,752,1984,239,1041,2212,1283,638,27,2285,2634,342,607,2903,2421,794,2205,1524,2246,1748,873,853]
2018-02-08T20:04:48.640Z	0	261	[251,17,1084,69,1413,2016,2985,766,98,926,2754,1747,1725,2522,1152,2341,516,1901,2705,1151,40,882,1767,447,2555,900,607,2320,1644,2856,139,604,312,519,2163,536,1591,701,572,2776,1299,543,2607,980,411,1876,2915,1436,2157,1282]
2018-02-08T20:06:12.605Z	0	41	[616,1628,2070,903,1381,102,2554,1092,2624,2983,1386,2523,2268,159,2036,518,1561,2880,2405,1168,1756,802,992,2878,969,2459,1599,2275,722,2092,2247,939,2616,1104,193,2205,1310,1919,426,1781,80,334,661,757,1024,1124,959,1770,94,703]
2018-02-08T19:34:12.697Z	2	604	[532,524,11,365,18,364,268,135,487,821,90,210,944,710,226,381,177,319,99,842,136,811,562,332,547]
2018-02-08T20:12:47.610Z	2	879	[948,640,785,161,957,244,461,628,63,381,892,7,21,604,112,655,124,10,252,253,961,632,266,793]
2018-02-08T20:14:05.848Z	2	133	[223,251,832,18,12,186,893,878,526,515,884,144,163,741,137,164,217,987,299,632,457,436,170,578,545,993,470,680,644,703]
2018-02-08T04:03:51.145Z	1	473	[0,487,2084,21,1950,14,1176,832,960,10,1537,56,1373,1378,2019,20,1254,1185,201,1947,508,223,2807,756,182,67,72,2539,1672,2151,1712,291,2254,75,2813,2742,2501,1466,991,817,621,2639,455,1707,2744,2760,2774]
2018-02-08T20:05:17.890Z	1	487	[0,487,616,1440,22,1167,21,1950,1175,1021,1077,2230,15,2537,987,2985,256,497,1135,2,2630,1399,1100,174,1169,146,1901,233,141,297,1869,904,902,1819,274,2672,2971,237,2236,2536,1448,1553,1124,131,652]
2018-02-08T20:14:40.757Z	1	783	[0,25,12,1028,1963,1067,2715,2975,1167,73,1021,74,1277,31,1040,1968,1279,2424,35,1866,1203,153,1911,1150,1460,2576,2032,1777,376,2054,1898,233,209,1593,383,916,1799,528,995,536,1610,582,753,817,1404,2349]
2018-02-08T19:37:06.709Z	0	423	[1028,2084,1778,186,348,10,2367,1881,2343,500,43,1721,381,2365,2893,651,214,732,47,2315,1522,2321,1998,209,456,1335,1922,1868,400,2629,2076,1764,861,2666,2107,2919,2756,1174,2401,1974,2292,2384,332,287,2739,2910,1685,2904,2850,2588]
2018-02-08T19:35:38.966Z	1	249	[4,18,46,1963,1398,907,444,1313,2397,832,1277,2506,1040,1084,2448,1209,1351,1223,899,1824,2720,1759,665,1419,2893,492,497,1649,2188,2680,2835,203,1574,1669,2824,2280,2311,278,775,2378,1276,917,2077,762,2005,1527,2399]
2018-02-08T20:07:19.591Z	0	107	[2252,2620,1209,2956,1411,531,646,194,2477,226,1827,1166,1633,608,481,2513,1060,2471,2280,2781,1673,1111,1565,2151,458,2318,2292,2507,2508,1160,2207,1086,1776,2898,1332,2045,185,2149,2430,2670,1230,1536,2972,936,2399,652,895,1489,1027,1441]
2018-02-08T20:14:42.563Z	1	561	[4,1008,616,655,324,2215,1082,532,2506,2432,635,69,450,241,766,2250,384,194,1368,229,1642,226,963,2653,795,1263,1869,1060,2454,1035,605,759,1576,2242,2452,1030,1916,858,2217,100,2990,2383,1230,1945]
2018-02-08T19:38:25.644Z	0	829	[91,7,1021,2601,2070,1451,83,918,941,1460,2086,1006,226,760,2941,224,814,161,1338,1805,561,2772,1139,2474,2150,281,2216,431,1261,673,679,242,340,2283,123,2743,1376,1401,1697,637,1009,1611,2457,380,654,2502,580,2892,2780]
2018-02-08T19:37:07.020Z	0	329	[74,1059,1164,2256,551,1442,912,2059,593,1914,2245,788,2897,2922,1902,2820,1259,1845,1270,1267,1033,2663,2494,2733,1484,2447,1704,1904,2834,2967,1252,2563,2214,2099,1630,2105,2369,2042,1014,1075,272,1132,844,2865,2939,369,2074,2218,2646,1423]
2018-02-08T19:37:07.438Z	0	877	[533,1082,63,636,1223,557,2654,646,2913,1262,973,23,2747,115,1841,2753,2275,1502,1618,2907,415,55,999,645,670,633,2566,2420,70,287,2844,1689,2702,369,845,421,2079,64,1801,2227,599,230,1596,361,1682,1837,2681,2129,2108]
2018-02-08T19:38:58.024Z	0	392	[210,2412,1228,79,1093,1166,1148,521,2473,1371,1434,935,1791,2454,1981,578,982,695,1047,843,1500,2703,611,1438,1802,1734,1384,1274,2066,1464,1258,1643,1147,1773,678,667,2110,2992,2895,189,1129,580,1540,1034,1601,1133,2611,94,1942,1393]
2018-02-08T20:07:50.748Z	2	260	[616,56,301,255,860,256,377,590,167,461,508,948,985,119,851,664,910,518,295,269,845,998,986,689,455,798,894,440,943,962,874,770,316,580,729]
2018-02-08T19:38:58.065Z	1	873	[0,165,1067,616,1778,1313,11,258,783,1277,197,2614,1076,1279,2202,1291,1118,2779,353,862,2958,1143,1162,1042,285,1775,1437,1917,787,2212,657,1922,1145,2076,2612,1430,2465,2703,964,2486,720,1452,1581,1447,1895,475,1306]
2018-02-08T19:57:34.471Z	2	906	[135,58,210,893,112,918,628,821,971,575,526,719,313,241,201,466,335,89,205,141,116,426,947,282,908,592,809,129,981,485,50,507]
2018-02-08T19:37:44.561Z	1	934	[25,165,7,22,1324,2215,1022,348,215,1362,142,63,1435,2935,1314,1126,1351,551,984,1291,2549,2917,2896,642,1462,432,1069,2821,2857,625,662,2247,1608,2803,160,2363,764,2604,2067,2787,1354]
2018-02-08T19:38:56.479Z	0	402	[310,1209,36,2250,199,121,2725,1386,2391,756,2425,2111,1399,60,787,2909,29,1244,1484,1502,623,2960,282,1604,1720,2472,1520,1755,850,1159,2378,302,1988,2965,1332,2891,762,1665,614,2338,2787,453,1800,2262,880,1900,1306,2671,2155,1843]
2018-02-08T19:38:25.146Z	2	738	[590,683,983,918,102,947,484,258,18,787,348,897,862,201,941,37,402,76,110,632,682,187,403,979,490,475,64]
2018-02-08T20:21:09.904Z	1	647	[0,4,91,255,2715,1325,74,1313,952,2506,446,122,815,1443,119,2779,1326,199,384,912,1470,2425,2509,985,2012,2558,2745,2076,1218,1360,1976,2175,1047,2115,2566,1634,346,2662,2923,2053,2712,2582,179,2553]
2018-02-08T20:21:45.539Z	0	518	[1497,524,15,49,2117,577,175,921,2561,1623,286,1428,2114,962,2484,2953,2243,1871,2387,961,1529,879,801,2960,2790,2573,2196,2571,1932,1550,1910,2037,723,2466,1253,537,2255,553,1979,2750,1241,2934,2550,118,475,1124,1331,2057,2988,1234]
2018-02-08T20:14:44.417Z	0	290	[186,2266,142,719,2935,596,1997,2763,2561,2245,1554,113,1946,2660,2388,53,2924,1188,2355,1853,1953,1550,586,1343,2037,723,1276,858,2048,2838,2171,672,2701,726,1689,666,1928,2939,2707,2520,2744,922,768,1825,2488,946,2719,1074,1106,1855]
2018-02-08T20:22:21.895Z	1	736	[0,46,58,1067,566,393,2975,533,389,1313,832,952,251,1628,3,142,1968,86,1660,127,1228,831,1038,1617,366,2403,1220,1775,2765,2487,60,141,1692,2641,869,2287,419,211,1343,823,1480,1138]
2018-02-08T20:14:44.595Z	0	350	[1067,2084,1778,1021,215,1978,253,2505,1262,1315,1149,589,2036,1020,257,739,1723,2428,2874,1139,2629,496,2229,685,1736,1562,1294,431,2612,2634,735,65,2993,955,2698,1528,1433,876,796,2005,386,836,407,1661,2227,2565,1112,2976,1057,703]
2018-02-08T20:12:48.304Z	0	202	[893,2367,724,1840,1380,831,601,530,2720,508,521,606,2194,2825,1477,962,1889,2647,894,2835,1510,2663,1090,1206,806,2696,59,1047,1272,75,1696,2750,2501,539,273,298,582,817,1287,1379,1473,2510,168,2161,1934,1024,125,1876,2584,2106]
2018-02-08T19:35:38.685Z	0	809	[1008,1176,10,17,474,1329,2319,2821,2922,1041,1993,96,233,459,2647,2937,1871,592,662,413,1188,1808,1712,843,2421,2179,2272,2714,999,2006,2649,1905,1833,755,1792,2014,1573,2338,2457,2550,2423,689,266,1783,580,2514,207,1858,2974]
2018-02-08T20:14:40.388Z	2	17	[377,121,93,947,112,406,32,215,17,54,151,1,401,851,11,20,831,642,905,29,110,993,697,272,259,730]
2018-02-08T19:38:54.851Z	1	263	[0,4,1008,135,46,165,21,2084,1778,2215,1744,2297,367,186,1409,1,1978,49,1631,1911,835,449,651,2096,2371,2866,1482,1195,1161,751,1567,2692,1366,2006,2875,765,2868,2420,1735,158,1318]
2018-02-08T19:36:06.509Z	1	780	[4,25,91,165,255,2975,389,106,565,238,283,37,1279,2851,95,494,2429,1940,1460,1073,897,2359,2,721,60,1901,1889,802,2455,2287,2460,2909,2199,1952,1607,1142,477,645,2165,966,1880,927,2145,2709]
2018-02-08T20:14:45.353Z	1	998	[0,4,25,1028,58,655,1440,2084,73,907,533,2862,1082,952,1004,138,150,49,1144,280,2343,2224,2202,1614,111,149,2866,88,1049,2497,2013,685,180,2907,945,709,343,2418,594,2563,799,626,1965,308,1781,1050,2338,189]
2018-02-08T20:23:14.195Z	2	832	[642,33,20,2,376,576,832,91,864,18,294,69,56,324,48,767,860,81,16,931,401,876,541,456,702,82,845,399,114,790,733,774,859,594,187,298]
2018-02-08T20:14:41.884Z	1	679	[0,25,1008,46,58,1000,1067,616,893,215,2998,687,1076,2146,2537,1305,2317,664,1326,641,1353,628,381,499,2191,1612,93,2036,1069,2172,1779,2773,746,312,1452,2167,1211,1842,2291,426,1131,676]
2018-02-08T19:38:58.278Z	0	310	[2762,32,1176,106,949,2152,2917,353,1293,301,276,116,1477,1526,1015,2091,2907,2219,2320,2393,2826,2773,2242,340,1615,278,2841,1630,1213,1346,70,2861,609,2544,2337,169,1395,425,2056,2736,168,1816,2806,1796,1973,2876,512,2676,2973,1282]
2018-02-08T19:37:06.478Z	0	917	[588,2367,2432,341,241,377,81,1326,1911,807,1186,913,1617,76,1838,205,2425,682,62,1805,1387,1342,1766,728,1649,1639,1922,2953,2009,1416,820,413,2993,1208,1142,874,594,914,727,1089,1629,1727,653,2776,1468,1080,2670,2711,1423,615]
2018-02-08T19:37:43.378Z	2	918	[17,288,577,379,508,903,205,96,806,213,954,589,926,256,353,210,532,18,821,650,93,286,218,829,495,139]
2018-02-08T20:14:44.841Z	1	799	[0,46,91,1398,165,566,1440,2975,48,32,2688,952,90,1,1537,1233,2152,450,559,1101,771,317,956,2059,598,1651,72,1810,1139,400,2339,2193,2467,2606,937,1003,2048,520,478,2900,1415,434,2478,2876,1592,1834]
2018-02-08T20:15:46.906Z	2	837	[199,269,1,492,442,590,593,83,402,43,576,598,655,897,631,46,532,106,425,604,632,905,863,371,552,713,585,472,34,762]
2018-02-08T20:16:18.340Z	2	337	[401,913,593,931,24,93,217,68,581,533,588,258,252,649,827,705,222,522,60,325,350,35,665,150,735,695,722,412,796]
2018-02-08T19:37:43.812Z	1	135	[0,4,46,655,1440,393,22,48,73,1082,1497,151,1,402,268,1149,957,299,2480,2866,1708,2473,2591,428,1924,1859,1574,2631,685,2280,274,2443,193,1091,999,2867,278,503,1696,1184,1455,2891,1581,2547,2945,808]
2018-02-08T20:15:16.746Z	1	403	[0,25,135,18,58,1000,165,1518,7,1440,1167,2297,960,832,1392,532,10,1233,154,1435,2764,1840,1029,2871,1844,2782,93,1162,2897,2630,2674,1791,231,2140,109,2617,964,847,2033,311,765,688,2363,1837,1128]
2018-02-08T20:18:23.837Z	2	803	[74,32,167,1,956,95,949,921,789,138,627,589,551,364,658,4,46,210,258,246,175,785,852,204,573,57,620,725,938,55,774,769,302]
2018-02-08T19:56:29.037Z	2	936	[577,862,156,500,91,12,588,484,373,574,779,224,249,898,252,365,921,169,216,905,432,814,232,362,409,722,327]
2018-02-08T19:56:29.301Z	0	333	[1851,215,144,98,199,1911,1368,492,1177,1369,1828,2325,2730,2390,1675,233,2100,625,1484,42,184,541,586,519,2259,1572,1605,858,1184,966,129,485,2622,2062,1878,2535,1131,768,2683,380,1943,1936,1783,792,1586,1837,697,2687,1441,1867]
2018-02-08T20:25:50.815Z	0	786	[91,960,106,1485,2375,1380,557,2477,2602,2561,39,920,2786,1072,1102,1987,2527,549,2914,2722,2377,398,2805,2406,2649,645,1761,1557,1873,1031,2398,743,514,1222,2279,2517,2639,1891,1707,1318,87,1945,1229,2915,234,1423,1251,2687,1592,2855]
2018-02-08T20:09:09.127Z	1	652	[4,1008,1963,91,1000,616,7,2762,484,1021,1325,832,1059,952,532,898,833,283,1076,2087,1043,785,2429,1065,2810,13,1093,1482,923,1898,2321,392,2156,2722,879,794,727,2277,2419,1221,2211,622,1837,1515,839]
2018-02-08T19:38:54.451Z	1	946	[0,25,1963,588,210,1004,56,1233,37,1076,851,1443,627,2068,2059,240,1554,608,1838,2,318,2476,2581,992,677,2837,522,2241,2991,2025,438,2167,823,2184,764,1689,2712,1687,2485,1743,782]
2018-02-08T19:38:56.071Z	0	340	[406,6,2434,1866,317,2624,1460,973,1470,1037,1815,1966,2404,1768,53,454,837,2791,1218,1155,1994,465,906,2729,1056,2030,794,2741,2955,553,1776,2898,2291,769,327,200,1165,2736,1240,1830,2535,2847,1124,1480,602,1183,408,2278,2249,1918]
2018-02-08T19:57:36.248Z	1	334	[0,1008,135,12,18,46,1963,91,58,1398,165,616,2715,32,1175,1021,11,367,348,1077,1289,1944,177,313,1356,2771,1118,2779,1844,675,294,2433,648,1338,1522,1388,886,1520,409,2900,1339,681,2333,2529]
2018-02-08T20:20:00.860Z	2	313	[530,851,317,79,225,113,186,21,25,487,91,348,801,984,222,544,199,124,226,860,510,518,718,698,647,123,917]
2018-02-08T19:57:36.471Z	0	141	[12,2715,1313,11,1409,2998,127,2117,984,175,700,1428,295,2476,1492,706,1898,717,1267,2354,1323,2156,902,2817,1808,916,52,1550,1272,417,2115,2691,1091,1909,2077,672,2384,1691,1737,1348,653,822,421,2535,2858,792,315,2181,1119,2804]
2018-02-08T20:24:30.755Z	0	361	[1392,494,373,1380,2871,1637,113,96,923,1283,2428,1178,2845,2440,544,2447,800,2666,2960,1607,774,1396,2724,1136,1953,155,556,585,1538,1103,2462,743,1738,263,1488,2940,745,2158,334,1748,2670,718,1941,543,2180,1959,2450,839,1423,2611]
2018-02-08T20:08:42.511Z	1	289	[4,25,12,1000,165,255,324,907,2215,1313,367,90,2567,142,1893,1040,333,1840,931,1280,1326,317,1631,370,2888,1214,1259,1388,2498,573,400,2458,2528,2280,2792,1372,2868,1253,1184,2323,1010,2079,667,374,2164,2697,2126]
2018-02-08T20:09:38.033Z	1	429	[0,1008,18,165,255,1518,655,258,1485,1277,28,154,2832,35,401,2989,807,2403,2143,1072,1102,355,2791,413,2225,958,52,2401,1635,2272,828,289,2318,265,2982,1848,218,572,2716,108,407,667,1912,2399,857]
2018-02-08T20:09:39.040Z	0	346	[1067,1,1004,1378,551,1411,1637,862,471,1081,1093,2576,2245,1554,2560,2866,1477,2920,141,1323,2013,677,1416,2091,938,1051,1733,2805,2993,1990,1417,410,2741,1334,1089,1664,2021,339,1010,2332,1711,1870,1131,1823,1124,2058,2957,778,2697]
2018-02-08T20:26:51.536Z	2	494	[280,700,163,687,353,232,445,46,194,616,90,106,574,711,596,28,226,931,264,400,81,241,449,590,763,457,311,438,739,146,361,643,580]
2018-02-08T20:28:00.422Z	1	456	[0,1963,165,2762,2688,1289,1485,1628,711,2980,152,2202,81,646,402,2442,921,648,905,561,962,1510,1856,2216,904,2467,326,623,2960,937,900,1174,254,585,1630,2220,404,558,2550,2181]
2018-02-08T20:19:26.945Z	2	89	[925,788,500,665,43,851,98,761,579,532,255,487,484,524,31,159,776,243,858,901,234,490,827,339,298,332,753]
2018-02-08T19:55:45.525Z	1	661	[0,18,1028,1963,487,1851,2762,1744,444,484,251,532,2266,949,1814,2614,1566,557,1683,627,2083,641,153,642,1652,249,568,1522,1214,935,72,2878,1290,109,801,282,1501,583,645,1086,1564,2348,309,1357,1445,2876]
2018-02-08T20:09:38.654Z	1	733	[0,46,1963,487,2715,1851,2084,2230,1409,1485,142,949,1171,150,1435,1547,241,2549,531,1262,222,807,43,2365,2027,1020,2315,2018,908,1163,1263,383,1045,1494,2926,1416,323,2171,1760,1597,2415,1071,2217,1740,2987,680,277,424]
2018-02-08T20:09:39.733Z	0	273	[1164,1233,1944,446,2832,2375,2918,2618,1461,111,2930,2263,2936,181,1358,209,1506,1388,2388,891,306,544,2924,2270,1576,1568,65,704,2546,2049,1104,1500,2969,1565,338,2492,2462,2818,2301,707,842,2939,2269,2122,1995,2349,602,2399,857,1393]
2018-02-08T20:13:35.306Z	2	132	[142,350,56,983,754,643,13,359,429,363,533,487,77,21,576,74,5,973,333,948,776,554,207,900,34]
2018-02-08T19:38:56.853Z	1	419	[0,1008,1028,1398,255,1518,112,21,324,14,32,2215,77,348,1893,1560,37,2601,2083,2376,1150,268,640,1809,2096,249,1444,810,157,42,2617,2393,1417,2398,2693,2865,975,619,922,2164,784,543,2278,2682]
2018-02-08T19:38:57.249Z	1	242	[0,4,1008,1963,165,616,2715,406,2397,783,28,446,1978,15,134,2412,2871,1326,2273,1903,317,581,1947,2930,2941,1504,574,756,2469,1491,1278,2937,1335,2275,2091,440,1701,503,2137,126,352,108,507,2289]
2018-02-08T20:21:09.693Z	0	121	[849,577,767,1695,2203,878,174,2476,1857,115,40,1219,2628,1015,592,1096,1607,522,2617,65,510,1653,611,2121,2931,2099,1955,1276,2574,2351,2589,966,128,1850,637,1412,388,1686,1468,1711,513,1357,1124,1750,936,179,1306,2153,2181,1931]
2018-02-08T19:38:58.568Z	0	191	[367,154,69,341,451,292,1613,2125,1150,2585,1293,268,2391,1198,521,204,1342,2801,573,1263,1173,2050,722,120,2993,2684,867,2414,1746,123,2954,1474,1253,2636,2952,1740,2865,2038,653,1010,1087,407,2550,453,2395,2761,2809,1182,219]
2018-02-08T20:15:16.505Z	2	485	[628,978,752,631,593,588,91,393,650,48,406,971,920,371,962,906,755,326,508,213,995,804,185,582,52,117,573]
2018-02-08T20:22:21.805Z	0	691	[389,2230,1356,1359,831,2608,292,868,2191,963,224,971,1815,682,2730,236,2400,1365,61,2000,2156,502,2539,1025,1673,2834,2336,2967,291,178,289,794,2844,940,2794,1892,263,378,1465,1985,1671,2610,1945,1229,2180,2307,1495,2231,1106,2055]
2018-02-08T20:25:15.933Z	2	566	[588,79,360,862,893,393,56,776,32,760,286,140,507,8,428,803,110,213,906,720,944,558,620,759,305,275,267,955,919,817]
2018-02-08T20:09:09.465Z	0	873	[1021,106,1413,2016,1083,499,2807,2815,1134,1491,1869,2557,1406,625,2899,2968,2402,2926,19,750,1764,510,994,2208,1710,1948,2065,765,2173,147,1839,469,705,701,308,337,1573,1872,1629,517,1548,1549,303,2427,2302,2681,2737,1658,358,416]
2018-02-08T20:25:50.545Z	1	643	[4,91,1067,616,5,2084,48,907,2297,1392,90,3,1503,17,1978,69,280,559,1126,196,2779,601,201,360,124,33,175,835,2713,2675,2576,788,2509,195,1771,2195,231,933,1599,221,2555,1709,129,1123,1573,1097,2855]
2018-02-08T20:26:51.741Z	0	649	[7,2688,444,1887,468,2523,1143,598,1552,1099,1177,299,1702,682,2831,1482,1335,2435,29,1502,2085,759,2907,2555,1663,2437,2138,2011,2999,2466,1213,2167,2314,2948,755,308,2251,2843,653,386,1926,1545,1511,1319,422,846,839,2883,2974,1855]
2018-02-08T20:30:45.924Z	2	570	[451,159,379,324,444,907,365,851,81,209,560,818,363,429,542,491,206,434,578,667,266]
2018-02-08T20:09:39.512Z	0	73	[1067,960,2728,711,1023,2016,196,1668,1150,2585,1642,1504,2114,269,2491,1877,2853,428,2878,1883,1556,1662,282,1808,1142,804,1519,2742,1605,1729,720,1812,547,2220,469,1745,584,2128,2186,2246,2407,1693,2170,2895,1097,1938,2422,656]
2018-02-08T03:56:10.103Z	1	891	[0,4,46,165,255,5,2688,1082,445,251,1277,215,10,2506,138,849,1435,177,2439,591,1925,420,574,2032,1387,2404,2018,2410,1889,2984,2924,1403,284,2472,2308,1577,1349,1910,336,887,1573,1619,1753,1445,2180,2324]
2018-02-08T20:27:23.290Z	2	561	[665,897,749,36,862,559,627,457,579,886,21,4,78,821,529,576,858,73,333,366,815,918,446,995,471,154,49,920,298,453]
2018-02-08T20:09:09.694Z	1	485	[4,25,135,1028,1518,393,1851,444,11,151,1,898,1814,724,1378,196,1291,1185,2361,2268,864,276,442,2930,214,2174,2433,1831,2358,2498,2484,1270,2717,1344,1669,2225,2179,312,477,1274,2052,2456,2739,475,2564,315]
2018-02-08T19:32:32.648Z	1	192	[25,1008,12,58,1000,487,655,22,907,533,1021,367,1289,3,28,1233,849,2152,1236,1076,1632,196,1291,596,591,2143,1193,249,1806,1072,2487,1285,561,1168,2849,2118,2377,928,2133,1648,2396,2331,2218,1589,2535,2806]
2018-02-08T20:09:39.933Z	1	702	[4,1008,58,165,393,2975,1950,1313,783,1004,177,152,1286,134,636,1228,2642,767,1419,593,1947,897,1999,1161,2884,1970,668,172,605,2569,2133,2049,2756,1715,2571,2418,399,1697,1412,1753,345,2711,1302,1034,773]
2018-02-08T20:27:23.500Z	1	668	[1008,135,1398,5,22,1324,73,77,258,251,1004,150,177,313,1209,35,526,557,1471,2168,1627,2941,574,1069,2609,1777,239,213,548,110,738,355,544,2050,2924,65,967,916,2724,75,103,2784,1287,562,2181]
2018-02-08T20:11:16.658Z	2	557	[601,756,686,81,258,48,532,77,893,457,488,749,449,494,956,445,566,719,884,612,899,596,764,266,969,116,44,169,895,183,844,873]
2018-02-08T19:35:10.893Z	2	972	[67,233,344,159,56,779,591,414,576,74,758,921,595,81,292,112,11,664,998,139,382,817,220,716,778]
2018-02-08T20:14:42.084Z	1	847	[18,46,1963,91,255,22,2215,444,484,11,952,1497,1409,2627,898,719,1413,851,2851,1443,2554,831,641,468,1759,1633,527,2371,1020,62,78,1358,82,1618,1095,505,1013,723,1988,876,841,2075,1230,453,2678]
2018-02-08T20:09:40.144Z	0	867	[112,2762,445,2608,2586,941,1333,2082,752,1099,732,2,1512,648,561,2884,2878,2305,829,1245,271,2605,761,1720,170,1252,2047,594,1672,1115,1478,934,216,2033,198,1850,2797,1687,1937,1982,2964,303,356,2541,846,1858,2811,483,315,424]
2018-02-08T20:13:35.515Z	1	643	[0,25,1008,1067,616,255,406,2975,348,2266,1409,1277,560,2441,1040,949,17,1356,2832,2412,2925,1326,918,194,1065,2603,1705,1374,1375,228,2822,1145,1403,2078,1001,463,1913,2386,2490,1237,1753,2349,667,512,1182,1078,2970,2855,2804]
2018-02-08T20:14:45.565Z	1	865	[4,25,12,18,2084,73,2688,532,1164,151,576,2441,898,1944,138,1814,1076,134,1321,2250,1683,555,1471,868,918,1829,593,1037,1410,1902,2410,2663,2845,490,454,2791,1710,1068,1569,1699,1011,2041,768,1205,1555,2529]
2018-02-08T20:28:00.193Z	0	816	[1028,1832,960,650,2147,2614,2771,2317,1380,785,107,232,79,1061,1352,2433,1020,1117,1898,209,61,2339,902,52,2703,2392,2142,765,489,336,1332,1464,1052,495,2530,1647,2038,2348,816,2128,1147,2902,1899,1895,2438,498,512,2417,1821,2611]
2018-02-08T20:14:45.843Z	0	763	[324,484,1022,719,1655,2070,852,2769,1380,2925,1533,918,2896,364,2713,983,2096,658,2857,1235,682,739,2238,1405,933,1045,29,2692,1952,1972,747,1676,541,998,2691,1523,1013,2037,1852,2797,2698,2014,2910,1677,2300,729,702,2157,358,2330]
2018-02-08T20:17:20.965Z	2	750	[142,91,616,186,251,832,527,253,526,132,215,335,241,283,932,199,481,593,509,322,549,298,269,805,933,297,828,667,997]
2018-02-08T19:35:39.287Z	0	717	[1356,2771,36,2783,153,807,2713,2086,299,2765,1273,1846,1889,2746,231,2474,490,109,1567,2634,1446,620,812,535,695,2320,546,2703,740,2453,1385,1524,246,2946,1640,769,889,915,2347,2145,1553,1109,472,599,498,206,1858,2687,2611,2883]
2018-02-08T20:27:59.805Z	0	529	[77,49,509,559,2669,2284,932,2039,627,2917,2429,1181,229,675,1747,449,130,249,2562,630,600,1161,143,885,2154,1529,1394,938,2959,2437,1688,193,2144,2272,1523,338,2308,1776,349,1781,2776,1870,2067,2796,562,1588,768,1194,2478,676]
2018-02-08T20:30:14.108Z	2	432	[524,920,851,871,742,515,379,767,201,686,56,229,33,240,196,215,610,58,91,393,533,74,664,554,76,107,187,692,715,52,496,462,491,424,547]
2018-02-08T20:17:52.183Z	0	680	[616,1021,1233,2554,1020,1069,2560,2848,1130,2237,355,2287,969,1219,1245,2140,2663,437,750,2085,1542,1156,493,1904,747,1360,2493,136,2219,2241,604,2312,1091,2226,2916,528,2214,26,2048,261,965,2636,2839,435,1609,2934,2904,1750,1306]
2018-02-08T20:18:54.792Z	2	98	[432,833,79,814,555,43,650,90,389,576,484,533,815,412,781,486,317,8,974,418,386,441,307,396]
2018-02-08T19:38:54.074Z	0	426	[1887,37,212,1228,1451,107,1121,252,1117,2185,2469,2234,2189,190,1526,456,2937,2413,1774,677,2722,1490,1544,2370,761,2703,1603,193,1343,1425,216,1680,2997,1793,2042,2751,762,482,2337,2062,2281,564,2007,1545,2541,2694,408,2706,2162,2155]
2018-02-08T20:28:45.931Z	0	509	[73,1176,1277,724,1547,1411,468,835,1504,2032,497,191,2476,1966,1267,2557,2474,2733,1494,2229,2447,1046,1514,759,1952,1541,493,2919,951,1951,1457,2207,2566,2044,1880,817,1647,2992,1170,1983,1926,1205,602,408,2057,2488,1854,2809,2450,1803]
2018-02-08T20:14:42.333Z	1	948	[4,1008,487,616,566,2715,324,1324,48,389,893,1077,1887,2506,719,1171,17,86,474,2317,1566,766,1614,2989,2896,1036,468,226,1670,1633,897,2815,2479,2674,1787,620,794,1654,2574,2384,1336,478,1116,2732,1570,472,1432]
2018-02-08T20:14:42.771Z	0	676	[12,566,393,406,445,2160,2769,2284,2912,601,1017,1563,2819,989,777,271,2344,750,2260,2695,704,1396,1520,804,2165,237,171,2205,2105,1913,2635,1590,2314,1606,2727,2731,1287,2908,421,1475,1801,875,1813,2858,1229,2483,316,1821,2671,2855]
2018-02-08T20:15:17.107Z	0	503	[588,389,177,815,2586,1759,1002,223,1400,2897,1235,1125,60,96,412,437,1970,1458,180,735,2907,245,790,1063,92,2418,519,338,2999,2566,1967,1955,859,1055,2592,701,927,1448,653,2383,2538,345,380,498,1330,207,2373,2475,483,773]
